"[Account_Value]","[Account_Name]","[Account_Description]","[Account_Type]","[Account_Sign]","[Account_Document]","[Account_Summary]","[Default_Account]","[Account_Parent]"
531015,"VENTA DE PROPIEDADES PLANTA Y EQUIPO",,"Expense",,,"No",,5310
531020,"VENTA DE INTANGIBLES",,"Expense",,,"No",,5310
531025,"VENTA DE OTROS ACTIVOS",,"Expense",,,"No",,5310
531030,"RETIRO DE PROPIEDADES PLANTA Y EQUIPO",,"Expense",,,"No",,5310
531035,"RETIRO DE OTROS ACTIVOS",,"Expense",,,"No",,5310
531040,"PERDIDAS POR SINIESTROS",,"Expense",,,"No",,5310
531095,"OTROS",,"Expense",,,"Yes",,5310
53109590,"DEFAULT OTROS (AJUSTE AL VALOR ACTUAL CONTABLE DE INVENTARIOS)",,"Expense",,,"No","W_INVACTUALADJUST_ACCT",531095
53109591,"DEFAULT DIFERENCIAS CON (MENOR) VALOR DEL MERCADO",,"Expense",,,"No","W_REVALUATION_ACCT",531095
53109592,"DEFAULT DIFERENCIA COSTO/FACTURA DE PRODUCTO (VARIACION EN FACTURACION)",,"Expense",,,"No","P_INVOICEPRICEVARIANCE_ACCT",531095
53109593,"DEFAULT PERDIDA EN BANCOS POR REVALUACION (CAMBIARIA)",,"Expense",,,"No","B_REVALUATIONLOSS_ACCT",531095
53109594,"DEFAULT DIFERENCIA EN CONTRA EN CONCILIACION BANCARIA",,"Expense",,,"No","B_SETTLEMENTLOSS_ACCT",531095
531099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5310
5315,"GASTOS EXTRAORDINARIOS",,"Expense",,,"Yes",,53
531505,"COSTAS Y PROCESOS JUDICIALES",,"Expense",,,"No",,5315
531510,"ACTIVIDADES CULTURALES Y CIVICAS",,"Expense",,,"No",,5315
531515,"COSTOS Y GASTOS DE EJERCICIOS ANTERIORES",,"Expense",,,"No",,5315
531520,"IMPUESTOS ASUMIDOS",,"Expense",,,"No",,5315
531595,"OTROS",,"Expense",,,"Yes",,5315
53159590,"DEFAULT DIFERENCIA EN CAJA MENOR",,"Expense",,,"No","CB_DIFFERENCES_ACCT",531595
53159591,"DEFAULT OTROS GASTOS PREDETERMINADOS EN TRANSACCIONES DE CAJA <",,"Expense",,,"No","CB_EXPENSE_ACCT",531595
531599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5315
5395,"GASTOS DIVERSOS",,"Expense",,,"Yes",,53
539505,"DEMANDAS LABORALES",,"Expense",,,"No",,5395
539510,"DEMANDAS POR INCUMPLIMIENTO DE CONTRATOS",,"Expense",,,"No",,5395
539515,"INDEMNIZACIONES",,"Expense",,,"No",,5395
539520,"MULTAS, SANCIONES Y LITIGIOS",,"Expense",,,"No",,5395
539525,"DONACIONES",,"Expense",,,"No",,5395
539530,"CONSTITUCION DE GARANTIAS",,"Expense",,,"No",,5395
539535,"AMORTIZACION DE BIENES ENTREGADOS EN COMODATO",,"Expense",,,"No",,5395
539595,"OTROS",,"Expense",,,"Yes",,5395
53959590,"DEFAULT GASTOS SI NINGUNA OTRA DEFINIDA",,"Expense",,,"No","DEFAULT_ACCT",539595
53959591,"DEFAULT OTROS GASTOS (POR CARGOS)",,"Expense",,,"No","CH_EXPENSE_ACCT",539595
539599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5395
54,"IMPUESTO DE RENTA Y COMPLEMENTARIOS",,"Expense",,,"Yes",,5
5405,"IMPUESTO DE RENTA Y COMPLEMENTARIOS",,"Expense",,,"Yes",,54
540505,"IMPUESTO DE RENTA Y COMPLEMENTARIOS",,"Expense",,,"No",,5405
59,"GANANCIAS Y PERDIDAS",,"Expense",,,"Yes",,5
5905,"GANANCIAS Y PERDIDAS",,"Expense",,,"Yes",,59
590505,"GANANCIAS Y PERDIDAS",,"Expense",,,"No","INCOMESUMMARY_ACCT",5905
6,"COSTOS DE VENTAS",,"Expense",,,"Yes",,
61,"COSTO DE VENTAS Y DE PRESTACION DE SERVICIOS",,"Expense",,,"Yes",,6
6105,"AGRICULTURA, GANADERIA, CAZA Y SILVICULTURA",,"Expense",,,"Yes",,61
610505,"CULTIVO DE CEREALES",,"Expense",,,"No",,6105
610510,"CULTIVOS DE HORTALIZAS, LEGUMBRES Y PLANTAS ORNAMENTALES",,"Expense",,,"No",,6105
610515,"CULTIVOS DE FRUTAS, NUECES Y PLANTAS AROMATICAS",,"Expense",,,"No",,6105
610520,"CULTIVO DE CAFE",,"Expense",,,"No",,6105
610525,"CULTIVO DE FLORES",,"Expense",,,"No",,6105
610530,"CULTIVO DE CA�A DE AZUCAR",,"Expense",,,"No",,6105
610535,"CULTIVO DE ALGODON Y PLANTAS PARA MATERIAL TEXTIL",,"Expense",,,"No",,6105
610540,"CULTIVO DE BANANO",,"Expense",,,"No",,6105
610545,"OTROS CULTIVOS AGRICOLAS",,"Expense",,,"No",,6105
610550,"CRIA DE OVEJAS, CABRAS, ASNOS, MULAS Y BURDEGANOS",,"Expense",,,"No",,6105
610555,"CRIA DE GANADO CABALLAR Y VACUNO.",,"Expense",,,"No",,6105
610560,"PRODUCCION AVICOLA",,"Expense",,,"No",,6105
610565,"CRIA DE OTROS ANIMALES",,"Expense",,,"No",,6105
610570,"SERVICIOS AGRICOLAS Y GANADEROS",,"Expense",,,"No",,6105
610575,"ACTIVIDAD DE CAZA",,"Expense",,,"No",,6105
610580,"ACTIVIDAD DE SILVICULTURA",,"Expense",,,"No",,6105
610595,"ACTIVIDADES CONEXAS",,"Expense",,,"No",,6105
610599,"AJUSTES POR INFLACION",,"Expense",,,"No",,6105
6110,"PESCA",,"Expense",,,"Yes",,61
611005,"ACTIVIDAD DE PESCA",,"Expense",,,"No",,6110
611010,"EXPLOTACION DE CRIADEROS DE PECES",,"Expense",,,"No",,6110
611095,"ACTIVIDADES CONEXAS",,"Expense",,,"No",,6110
611099,"AJUSTES POR INFLACION",,"Expense",,,"No",,6110
6115,"EXPLOTACION DE MINAS Y CANTERAS",,"Expense",,,"Yes",,61
611505,"CARBON",,"Expense",,,"No",,6115
611510,"PETROLEO CRUDO",,"Expense",,,"No",,6115
611512,"GAS NATURAL",,"Expense",,,"No",,6115
611514,"SERVICIOS RELACIONADOS CON EXTRACCION DE PETROLEO Y GAS",,"Expense",,,"No",,6115
611515,"MINERALES DE HIERRO",,"Expense",,,"No",,6115
611520,"MINERALES METALIFEROS NO FERROSOS",,"Expense",,,"No",,6115
611525,"PIEDRA, ARENA Y ARCILLA",,"Expense",,,"No",,6115
611527,"PIEDRAS PRECIOSAS",,"Expense",,,"No",,6115
611528,"ORO",,"Expense",,,"No",,6115
611530,"OTRAS MINAS Y CANTERAS",,"Expense",,,"No",,6115
611532,"PRESTACION DE SERVICIOS SECTOR MINERO",,"Expense",,,"No",,6115
611595,"ACTIVIDADES CONEXAS",,"Expense",,,"No",,6115
611599,"AJUSTES POR INFLACION",,"Expense",,,"No",,6115
6120,"INDUSTRIAS MANUFACTURERAS",,"Expense",,,"Yes",,61
612001,"PRODUCCION Y PROCESAMIENTO DE CARNES Y PRODUCTOS CARNICOS",,"Expense",,,"No",,6120
612002,"PRODUCTOS DE PESCADO",,"Expense",,,"No",,6120
612003,"PRODUCTOS DE FRUTAS, LEGUMBRES Y HORTALIZAS",,"Expense",,,"No",,6120
612004,"ELABORACION DE ACEITES Y GRASAS",,"Expense",,,"No",,6120
612005,"ELABORACION DE PRODUCTOS LACTEOS",,"Expense",,,"No",,6120
612006,"ELABORACION DE PRODUCTOS DE MOLINERIA",,"Expense",,,"No",,6120
612007,"ELABORACION DE ALMIDONES Y DERIVADOS",,"Expense",,,"No",,6120
612008,"ELABORACION DE ALIMENTOS PARA ANIMALES",,"Expense",,,"No",,6120
612009,"ELABORACION DE PRODUCTOS PARA PANADERIA",,"Expense",,,"No",,6120
612010,"ELABORACION DE AZUCAR Y MELAZAS",,"Expense",,,"No",,6120
612011,"ELABORACION DE CACAO, CHOCOLATE Y CONFITERIA",,"Expense",,,"No",,6120
612012,"ELABORACION DE PASTAS Y PRODUCTOS FARINACEOS",,"Expense",,,"No",,6120
612013,"ELABORACION DE PRODUCTOS DE CAFE",,"Expense",,,"No",,6120
612014,"ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS",,"Expense",,,"No",,6120
612015,"ELABORACION DE BEBIDAS ALCOHOLICAS Y ALCOHOL ETILICO",,"Expense",,,"No",,6120
612016,"ELABORACION DE VINOS",,"Expense",,,"No",,6120
612017,"ELABORACION DE BEBIDAS MALTEADAS Y DE MALTA",,"Expense",,,"No",,6120
612018,"ELABORACION DE BEBIDAS NO ALCOHOLICAS",,"Expense",,,"No",,6120
612019,"ELABORACION DE PRODUCTOS DE TABACO",,"Expense",,,"No",,6120
612020,"PREPARACION E HILATURA DE FIBRAS TEXTILES Y TEJEDURIA",,"Expense",,,"No",,6120
612021,"ACABADO DE PRODUCTOS TEXTILES",,"Expense",,,"No",,6120
612022,"ELABORACION DE ARTICULOS DE MATERIALES TEXTILES",,"Expense",,,"No",,6120
612023,"ELABORACION DE TAPICES Y ALFOMBRAS",,"Expense",,,"No",,6120
612024,"ELABORACION DE CUERDAS, CORDELES, BRAMANTES Y REDES",,"Expense",,,"No",,6120
612025,"ELABORACION DE OTROS PRODUCTOS TEXTILES",,"Expense",,,"No",,6120
612026,"ELABORACION DE TEJIDOS",,"Expense",,,"No",,6120
612027,"ELABORACION DE PRENDAS DE VESTIR",,"Expense",,,"No",,6120
612028,"PREPARACION, ADOBO Y TE�IDO DE PIELES",,"Expense",,,"No",,6120
612029,"CURTIDO, ADOBO O PREPARACION DE CUERO",,"Expense",,,"No",,6120
612030,"ELABORACION DE MALETAS, BOLSOS Y SIMILARES",,"Expense",,,"No",,6120
612031,"ELABORACION DE CALZADO",,"Expense",,,"No",,6120
612032,"PRODUCCION DE MADERA, ARTICULOS DE MADERA Y CORCHO",,"Expense",,,"No",,6120
612033,"ELABORACION DE PASTA Y PRODUCTOS DE MADERA, PAPEL Y CARTON",,"Expense",,,"No",,6120
612034,"EDICIONES Y PUBLICACIONES",,"Expense",,,"No",,6120
612035,"IMPRESION",,"Expense",,,"No",,6120
612036,"SERVICIOS RELACIONADOS CON LA EDICION Y LA IMPRESION",,"Expense",,,"No",,6120
612037,"REPRODUCCION DE GRABACIONES",,"Expense",,,"No",,6120
612038,"ELABORACION DE PRODUCTOS DE HORNO DE COQUE",,"Expense",,,"No",,6120
612039,"ELABORACION DE PRODUCTOS DE LA REFINACION DE PETROLEO",,"Expense",,,"No",,6120
612040,"ELABORACION DE SUSTANCIAS QUIMICAS BASICAS",,"Expense",,,"No",,6120
612041,"ELABORACION DE ABONOS Y COMPUESTOS DE NITROGENO",,"Expense",,,"No",,6120
612042,"ELABORACION DE PLASTICO Y CAUCHO SINTETICO",,"Expense",,,"No",,6120
612043,"ELABORACION DE PRODUCTOS QUIMICOS DE USO AGROPECUARIO",,"Expense",,,"No",,6120
612044,"ELABORACION DE PINTURAS, TINTAS Y MASILLAS",,"Expense",,,"No",,6120
612045,"ELABORACION DE PRODUCTOS FARMACEUTICOS Y BOTANICOS",,"Expense",,,"No",,6120
612046,"ELABORACION DE JABONES, DETERGENTES Y PREPARADOS DE TOCADOR",,"Expense",,,"No",,6120
612047,"ELABORACION DE OTROS PRODUCTOS QUIMICOS",,"Expense",,,"No",,6120
612048,"ELABORACION DE FIBRAS",,"Expense",,,"No",,6120
612049,"ELABORACION DE OTROS PRODUCTOS DE CAUCHO",,"Expense",,,"No",,6120
612050,"ELABORACION DE PRODUCTOS DE PLASTICO",,"Expense",,,"No",,6120
612051,"ELABORACION DE VIDRIO Y PRODUCTOS DE VIDRIO",,"Expense",,,"No",,6120
612052,"ELABORACION DE PRODUCTOS DE CERAMICA, LOZA, PIEDRA, ARCILLA Y PORCELANA",,"Expense",,,"No",,6120
612053,"ELABORACION DE CEMENTO, CAL Y YESO",,"Expense",,,"No",,6120
612054,"ELABORACION DE ARTICULOS DE HORMIGON, CEMENTO Y YESO",,"Expense",,,"No",,6120
612055,"CORTE, TALLADO Y ACABADO DE LA PIEDRA",,"Expense",,,"No",,6120
612056,"ELABORACION DE OTROS PRODUCTOS MINERALES NO METALICOS",,"Expense",,,"No",,6120
612057,"INDUSTRIAS BASICAS Y FUNDICION DE HIERRO Y ACERO",,"Expense",,,"No",,6120
612058,"PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y DE METALES NO FERROSOS",,"Expense",,,"No",,6120
612059,"FUNDICION DE METALES NO FERROSOS",,"Expense",,,"No",,6120
612060,"FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL",,"Expense",,,"No",,6120
612061,"FORJA, PRENSADO, ESTAMPADO, LAMINADO DE METAL Y",,"Expense",,,"No",,6120
612062,"REVESTIMIENTO DE METALES Y OBRAS DE INGENIERIA MECANICA",,"Expense",,,"No",,6120
612063,"FABRICACION DE ARTICULOS DE FERRETERIA",,"Expense",,,"No",,6120
612064,"ELABORACION DE OTROS PRODUCTOS DE METAL",,"Expense",,,"No",,6120
612065,"FABRICACION DE MAQUINARIA Y EQUIPO",,"Expense",,,"No",,6120
612066,"FABRICACION DE EQUIPOS DE ELEVACION Y MANIPULACION",,"Expense",,,"No",,6120
612067,"ELABORACION DE APARATOS DE USO DOMESTICO",,"Expense",,,"No",,6120
612068,"ELABORACION DE EQUIPO DE OFICINA",,"Expense",,,"No",,6120
612069,"ELABORACION DE PILAS Y BATERIAS PRIMARIAS",,"Expense",,,"No",,6120
612070,"ELABORACION DE EQUIPO DE ILUMINACION",,"Expense",,,"No",,6120
612071,"ELABORACION DE OTROS TIPOS DE EQUIPO ELECTRICO",,"Expense",,,"No",,6120
612072,"FABRICACION DE EQUIPOS DE RADIO, TELEVISION Y COMUNICACIONES",,"Expense",,,"No",,6120
612073,"FABRICACION DE APARATOS E INSTRUMENTOS MEDICOS",,"Expense",,,"No",,6120
612074,"FABRICACION DE INSTRUMENTOS DE MEDICION Y CONTROL",,"Expense",,,"No",,6120
612075,"FABRICACION DE INSTRUMENTOS DE OPTICA Y EQUIPO FOTOGRAFICO",,"Expense",,,"No",,6120
612076,"FABRICACION DE RELOJES",,"Expense",,,"No",,6120
612077,"FABRICACION DE VEHICULOS AUTOMOTORES",,"Expense",,,"No",,6120
612078,"FABRICACION DE CARROCERIAS PARA AUTOMOTORES",,"Expense",,,"No",,6120
612079,"FABRICACION DE PARTES PIEZAS Y ACCESORIOS PARA AUTOMOTORES",,"Expense",,,"No",,6120
612080,"FABRICACION Y REPARACION DE BUQUES Y OTRAS EMBARCACIONES",,"Expense",,,"No",,6120
612081,"FABRICACION DE LOCOMOTORAS Y MATERIAL RODANTE PARA FERROCARRILES",,"Expense",,,"No",,6120
612082,"FABRICACION DE AERONAVES",,"Expense",,,"No",,6120
612083,"FABRICACION DE MOTOCICLETAS",,"Expense",,,"No",,6120
612084,"FABRICACION DE BICICLETAS Y SILLAS DE RUEDAS",,"Expense",,,"No",,6120
612085,"FABRICACION DE OTROS TIPOS DE TRANSPORTE",,"Expense",,,"No",,6120
612086,"FABRICACION DE MUEBLES",,"Expense",,,"No",,6120
612087,"FABRICACION DE JOYAS Y ARTICULOS CONEXOS",,"Expense",,,"No",,6120
612088,"FABRICACION DE INSTRUMENTOS DE MUSICA",,"Expense",,,"No",,6120
612089,"FABRICACION DE ARTICULOS Y EQUIPO PARA DEPORTE",,"Expense",,,"No",,6120
612090,"FABRICACION DE JUEGOS Y JUGUETES",,"Expense",,,"No",,6120
612091,"RECICLAMIENTO DE DESPERDICIOS",,"Expense",,,"No",,6120
612095,"PRODUCTOS DE OTRAS INDUSTRIAS MANUFACTURERAS",,"Expense",,,"No",,6120
612099,"AJUSTES POR INFLACION",,"Expense",,,"No",,6120
6125,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",,"Expense",,,"Yes",,61
612505,"GENERACION, CAPTACION Y DISTRIBUCION DE ENERGIA ELECTRICA",,"Expense",,,"No",,6125
612510,"FABRICACION DE GAS Y DISTRIBUCION DE COMBUSTIBLES GASEOSOS",,"Expense",,,"No",,6125
612515,"CAPTACION, DEPURACION Y DISTRIBUCION DE AGUA",,"Expense",,,"No",,6125
612595,"ACTIVIDADES CONEXAS",,"Expense",,,"No",,6125
612599,"AJUSTES POR INFLACION",,"Expense",,,"No",,6125
6130,"CONSTRUCCION",,"Expense",,,"Yes",,61
613005,"PREPARACION DE TERRENOS",,"Expense",,,"No",,6130
613010,"CONSTRUCCION DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL",,"Expense",,,"No",,6130
613015,"ACONDICIONAMIENTO DE EDIFICIOS",,"Expense",,,"No",,6130
613020,"TERMINACION DE EDIFICACIONES",,"Expense",,,"No",,6130
613025,"ALQUILER DE EQUIPO CON OPERARIO",,"Expense",,,"No",,6130
613095,"ACTIVIDADES CONEXAS",,"Expense",,,"No",,6130
613099,"AJUSTES POR INFLACION",,"Expense",,,"No",,6130
6135,"COMERCIO AL POR MAYOR Y AL POR MENOR",,"Expense",,,"Yes",,61
613502,"VENTA DE VEHICULOS AUTOMOTORES",,"Expense",,,"No",,6135
613504,"MANTENIMIENTO, REPARACION Y LAVADO DE VEHICULOS AUTOMOTORES",,"Expense",,,"No",,6135
613506,"VENTA DE PARTES, PIEZAS Y ACCESORIOS DE VEHICULOS AUTOMOTORES",,"Expense",,,"No",,6135
613508,"VENTA DE COMBUSTIBLES SOLIDOS, LIQUIDOS, GASEOSOS",,"Expense",,,"No",,6135
613510,"VENTA DE LUBRICANTES, ADITIVOS, LLANTAS Y LUJOS PARA AUTOMOTORES",,"Expense",,,"No",,6135
613512,"VENTA A CAMBIO DE RETRIBUCION O POR CONTRATA",,"Expense",,,"No",,6135
613514,"VENTA DE INSUMOS, MATERIAS PRIMAS AGROPECUARIAS Y FLORES",,"Expense",,,"No",,6135
613516,"VENTA DE OTROS INSUMOS Y MATERIAS PRIMAS NO AGROPECUARIAS",,"Expense",,,"No",,6135
613518,"VENTA DE ANIMALES VIVOS Y CUEROS",,"Expense",,,"No",,6135
613520,"VENTA DE PRODUCTOS EN ALMACENES NO ESPECIALIZADOS",,"Expense",,,"No",,6135
613522,"VENTA DE PRODUCTOS AGROPECUARIOS",,"Expense",,,"No",,6135
613524,"VENTA DE PRODUCTOS TEXTILES, DE VESTIR, DE CUERO Y CALZADO",,"Expense",,,"No",,6135
613526,"VENTA DE PAPEL Y CARTON",,"Expense",,,"No",,6135
613528,"VENTA DE LIBROS, REVISTAS, ELEMENTOS DE PAPELERIA, UTILES Y TEXTOS ESCOLARES",,"Expense",,,"No",,6135
613530,"VENTA DE JUEGOS, JUGUETES Y ARTICULOS DEPORTIVOS",,"Expense",,,"No",,6135
613532,"VENTA DE INSTRUMENTOS QUIRURGICOS Y ORTOPEDICOS",,"Expense",,,"No",,6135
613534,"VENTA DE ARTICULOS EN RELOJERIAS Y JOYERIAS",,"Expense",,,"No",,6135
613536,"VENTA DE ELECTRODOMESTICOS Y MUEBLES",,"Expense",,,"No",,6135
613538,"VENTA DE PRODUCTOS DE ASEO, FARMACEUTICOS, MEDICINALES, Y ARTICULOS DE TOCADOR",,"Expense",,,"No",,6135
613540,"VENTA DE CUBIERTOS, VAJILLAS, CRISTALERIA, PORCELANAS, CERAMICAS Y OTROS ARTICULOS DE USO DOMESTICO",,"Expense",,,"No",,6135
613542,"VENTA DE MATERIALES DE CONSTRUCCION, FONTANERIA Y CALEFACCION",,"Expense",,,"No",,6135
613544,"VENTA DE PINTURAS Y LACAS",,"Expense",,,"No",,6135
613546,"VENTA DE PRODUCTOS DE VIDRIOS Y MARQUETERIA",,"Expense",,,"No",,6135
613548,"VENTA DE HERRAMIENTAS Y ARTICULOS DE FERRETERIA",,"Expense",,,"No",,6135
613550,"VENTA DE QUIMICOS",,"Expense",,,"No",,6135
613552,"VENTA DE PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS",,"Expense",,,"No",,6135
613554,"VENTA DE MAQUINARIA, EQUIPO DE OFICINA Y PROGRAMAS DE COMPUTADOR",,"Expense",,,"No",,6135
613556,"VENTA DE ARTICULOS EN CACHARRERIAS Y MISCELANEAS",,"Expense",,,"No",,6135
613558,"VENTA DE INSTRUMENTOS MUSICALES",,"Expense",,,"No",,6135
613560,"VENTA DE ARTICULOS EN CASAS DE EMPE�O Y PRENDERIAS",,"Expense",,,"No",,6135
613562,"VENTA DE EQUIPO FOTOGRAFICO",,"Expense",,,"No",,6135
613564,"VENTA DE EQUIPO OPTICO Y DE PRECISION",,"Expense",,,"No",,6135
613566,"VENTA DE EMPAQUES",,"Expense",,,"No",,6135
613568,"VENTA DE EQUIPO PROFESIONAL Y CIENTIFICO",,"Expense",,,"No",,6135
613570,"VENTA DE LOTERIAS, RIFAS, CHANCE, APUESTAS Y SIMILARES",,"Expense",,,"No",,6135
613572,"REPARACION DE EFECTOS PERSONALES Y ELECTRODOMESTICOS",,"Expense",,,"No",,6135
613595,"VENTA DE OTROS PRODUCTOS",,"Expense",,,"Yes",,6135
61359590,"DEFAULT COSTO DE COMERCIO AL MAY Y AL XMENOR",,"Expense",,,"No","P_COGS_ACCT",613595
61359591,"DEFAULT AJUSTES A COSTOS",,"Expense",,,"No","P_COSTADJUSTMENT_ACCT",613595
613599,"AJUSTES POR INFLACION",,"Expense",,,"No",,6135
6140,"HOTELES Y RESTAURANTES",,"Expense",,,"Yes",,61
614005,"HOTELERIA",,"Expense",,,"No",,6140
614010,"CAMPAMENTO Y OTROS TIPOS DE HOSPEDAJE",,"Expense",,,"No",,6140
614015,"RESTAURANTES",,"Expense",,,"No",,6140
614020,"BARES Y CANTINAS",,"Expense",,,"No",,6140
614095,"ACTIVIDADES CONEXAS",,"Expense",,,"No",,6140
614099,"AJUSTES POR INFLACION",,"Expense",,,"No",,6140
6145,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",,"Expense",,,"Yes",,61
614505,"SERVICIO DE TRANSPORTE POR CARRETERA",,"Expense",,,"No",,6145
614510,"SERVICIO DE TRANSPORTE POR VIA FERREA",,"Expense",,,"No",,6145
614515,"SERVICIO DE TRANSPORTE POR VIA ACUATICA",,"Expense",,,"No",,6145
614520,"SERVICIO DE TRANSPORTE POR VIA AEREA",,"Expense",,,"No",,6145
614525,"SERVICIO DE TRANSPORTE POR TUBERIAS",,"Expense",,,"No",,6145
614530,"MANIPULACION DE CARGA",,"Expense",,,"No",,6145
614535,"ALMACENAMIENTO Y DEPOSITO",,"Expense",,,"No",,6145
614540,"SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE",,"Expense",,,"No",,6145
614545,"AGENCIAS DE VIAJE",,"Expense",,,"No",,6145
614550,"OTRAS AGENCIAS DE TRANSPORTE",,"Expense",,,"No",,6145
614555,"SERVICIO POSTAL Y DE CORREO",,"Expense",,,"No",,6145
614560,"SERVICIO TELEFONICO",,"Expense",,,"No",,6145
614565,"SERVICIO DE TELEGRAFO",,"Expense",,,"No",,6145
614570,"SERVICIO DE TRANSMISION DE DATOS",,"Expense",,,"No",,6145
614575,"SERVICIO DE RADIO Y TELEVISION POR CABLE",,"Expense",,,"No",,6145
614580,"TRANSMISION DE SONIDO E IMAGENES POR CONTRATO",,"Expense",,,"No",,6145
614595,"ACTIVIDADES CONEXAS",,"Expense",,,"No",,6145
614599,"AJUSTES POR INFLACION",,"Expense",,,"No",,6145
6150,"ACTIVIDAD FINANCIERA",,"Expense",,,"Yes",,61
615005,"DE INVERSIONES",,"Expense",,,"No",,6150
615010,"DE SERVICIO DE BOLSA",,"Expense",,,"No",,6150
615099,"AJUSTES POR INFLACION",,"Expense",,,"No",,6150
6155,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",,"Expense",,,"Yes",,61
615505,"ARRENDAMIENTOS DE BIENES INMUEBLES",,"Expense",,,"No",,6155
615510,"INMOBILIARIAS POR RETRIBUCION O CONTRATA",,"Expense",,,"No",,6155
615515,"ALQUILER EQUIPO DE TRANSPORTE",,"Expense",,,"No",,6155
615520,"ALQUILER MAQUINARIA Y EQUIPO",,"Expense",,,"No",,6155
615525,"ALQUILER DE EFECTOS PERSONALES Y ENSERES DOMESTICOS",,"Expense",,,"No",,6155
615530,"CONSULTORIA EN EQUIPO Y PROGRAMAS DE INFORMATICA",,"Expense",,,"No",,6155
615535,"PROCESAMIENTO DE DATOS",,"Expense",,,"No",,6155
615540,"MANTENIMIENTO Y REPARACION DE MAQUINARIA DE OFICINA",,"Expense",,,"No",,6155
615545,"INVESTIGACIONES CIENTIFICAS Y DE DESARROLLO",,"Expense",,,"No",,6155
615550,"ACTIVIDADES EMPRESARIALES DE CONSULTORIA",,"Expense",,,"No",,6155
615555,"PUBLICIDAD",,"Expense",,,"No",,6155
615560,"DOTACION DE PERSONAL",,"Expense",,,"No",,6155
615565,"INVESTIGACION Y SEGURIDAD",,"Expense",,,"No",,6155
615570,"LIMPIEZA DE INMUEBLES",,"Expense",,,"No",,6155
615575,"FOTOGRAFIA",,"Expense",,,"No",,6155
615580,"ENVASE Y EMPAQUE",,"Expense",,,"No",,6155
615585,"FOTOCOPIADO",,"Expense",,,"No",,6155
615590,"MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO",,"Expense",,,"No",,6155
615595,"ACTIVIDADES CONEXAS",,"Expense",,,"No",,6155
615599,"AJUSTES POR INFLACION",,"Expense",,,"No",,6155
6160,"ENSE�ANZA",,"Expense",,,"Yes",,61
616005,"ACTIVIDADES RELACIONADAS CON LA EDUCACION",,"Expense",,,"No",,6160
616099,"AJUSTES POR INFLACION",,"Expense",,,"No",,6160
6165,"SERVICIOS SOCIALES Y DE SALUD",,"Expense",,,"Yes",,61
616505,"SERVICIO HOSPITALARIO",,"Expense",,,"No",,6165
616510,"SERVICIO MEDICO",,"Expense",,,"No",,6165
616515,"SERVICIO ODONTOLOGICO",,"Expense",,,"No",,6165
616520,"SERVICIO DE LABORATORIO",,"Expense",,,"No",,6165
616525,"ACTIVIDADES VETERINARIAS",,"Expense",,,"No",,6165
616530,"ACTIVIDADES DE SERVICIOS SOCIALES",,"Expense",,,"No",,6165
616595,"ACTIVIDADES CONEXAS",,"Expense",,,"No",,6165
616599,"AJUSTES POR INFLACION",,"Expense",,,"No",,6165
6170,"OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES",,"Expense",,,"Yes",,61
617005,"ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES",,"Expense",,,"No",,6170
617010,"ACTIVIDADES DE ASOCIACION",,"Expense",,,"No",,6170
617015,"PRODUCCION Y DISTRIBUCION DE FILMES Y VIDEOCINTAS",,"Expense",,,"No",,6170
617020,"EXHIBICION DE FILMES Y VIDEOCINTAS",,"Expense",,,"No",,6170
617025,"ACTIVIDAD DE RADIO Y TELEVISION",,"Expense",,,"No",,6170
617030,"ACTIVIDAD TEATRAL, MUSICAL Y ARTISTICA",,"Expense",,,"No",,6170
617035,"GRABACION Y PRODUCCION DE DISCOS",,"Expense",,,"No",,6170
617040,"ENTRETENIMIENTO Y ESPARCIMIENTO",,"Expense",,,"No",,6170
617045,"AGENCIAS DE NOTICIAS",,"Expense",,,"No",,6170
617050,"LAVANDERIAS Y SIMILARES",,"Expense",,,"No",,6170
617055,"PELUQUERIAS Y SIMILARES",,"Expense",,,"No",,6170
617060,"SERVICIOS FUNERARIOS",,"Expense",,,"No",,6170
617065,"ZONAS FRANCAS",,"Expense",,,"No",,6170
617095,"ACTIVIDADES CONEXAS",,"Expense",,,"No",,6170
617099,"AJUSTES POR INFLACION",,"Expense",,,"No",,6170
62,"COMPRAS",,"Expense",,,"Yes",,6
6205,"DE MERCANCIAS",,"Expense",,,"Yes",,62
620501,"620501 a 620598",,"Expense",,,"No",,6205
